,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg)_x,"Tocotrienol, alpha (mg)_x",Alanine (g)_x,Menaquinone-4 (µg)_y,"Tocotrienol, alpha (mg)_y",Alanine (g)_y,Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ)_x,"Fatty acids, total trans-monoenoic (g)_x",14:0 (g)_x,Energy (kJ)_y,"Fatty acids, total trans-monoenoic (g)_y",14:0 (g)_y,"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
333,"""05737""","Turkey, retail parts, drumstick, meat and skin, cooked, roasted",85.0,3.0 oz,1.961,2.341,,0.0,0.054,1.901,0.0,0.027,8,,,,2.365,,,,,,0.0,3.556,2.184,0.012,,0.015,0.0,,6,,,,,,,9,,0,,,,4.738,0.091,0.017,0.507,0.129,,0.017,8,0.012,0.017,8,0.012,1.003,,,701,,0.062,701,,0.062,,,,,,,,,,0.29,0.003,2.09,2.871,0.0,9,0.016,0.338,0.008,0.91,,0.008,0.3,0.003,,,,,,,,2.014,216,0.3,1.252,7.96,0.315,,,,32.0,167.0,0.004,0.278,,102.0,0.784,0.008,25.4,0.0,0.006,8,0.823,1.323,167,0.0,96.8,0.987,0.0,96.8,0.987,0.0,,,0.0,11,,,,,1.524,,0.004,0.3,0.876,20.0,2.482,0.699,,,,,0.0,,,,,,,
334,"""05736""","Turkey, retail parts, drumstick, meat and skin, raw",113.0,4.0 oz,2.142,2.213,,0.0,0.055,1.524,0.0,0.026,7,,,,1.817,,,,,,0.0,2.999,1.770,0.010,,0.014,0.0,,6,,,,,,,29,,0,0.249,22.55,0.0,5.424,0.089,0.018,0.547,0.123,,0.014,7,0.010,0.014,7,0.010,0.801,,,669,,0.069,669,,0.069,,,,,,,,,,0.316,0.003,2.15,2.615,0.0,29,0.017,0.383,0.008,0.99,,0.006,0.6,0.003,,,,,,,,1.895,235,6.3,1.276,7.73,0.281,,,,97.0,159.0,0.003,0.231,,93.0,0.649,0.009,22.9,0.0,0.007,7,0.632,1.455,171,0.0,81.9,0.878,0.0,81.9,0.878,0.0,,,0.0,20,,,,,1.286,,0.006,0.6,0.711,24.0,2.267,0.591,,,,,0.0,,,,,,,
335,"""05723""","Turkey, retail parts, drumstick, meat only, cooked, roasted",85.0,3.0 oz,1.451,1.859,,0.0,0.055,2.013,0.0,0.032,8,0.088,0.06,0.881,2.507,0.003,,,,,0.0,3.731,2.296,0.009,,0.014,0.0,0.002,6,,,,,,,5,,0,,,,4.754,0.095,0.012,0.407,0.09,,0.015,8,0.013,0.015,8,0.013,1.059,0.003,,615,0.057,0.043,615,0.057,0.043,0.014,55.37,0.0,,,,0.004,0.0,0.007,0.3,0.003,2.15,2.236,0.0,5,0.01,0.349,0.008,0.9,,0.008,0.3,0.003,,0.243,95.0,0.001,,,,1.536,218,,1.175,5.54,0.246,0.014,,,17.0,147.0,0.006,0.3,,100.0,0.835,0.006,26.4,0.0,0.006,8,0.872,0.950,164,0.0,100.4,1.029,0.0,100.4,1.029,0.0,0.006,,0.0,9,1.882,1.51,,0.977,1.548,,0.003,0.3,0.916,20.0,1.929,0.745,,0.01,0.16,0.071,0.0,,,,,,,
336,"""05716""","Turkey, retail parts, drumstick, meat only, raw",113.0,4.0 oz,1.212,1.211,,0.0,0.058,1.607,0.0,0.025,7,0.054,0.21,0.747,1.913,0.001,,,,,0.0,3.144,1.854,0.006,,0.009,0.0,,5,,,,,,,23,,0,0.147,23.19,0.0,5.653,0.093,0.010,0.349,0.057,,0.006,,0.008,0.006,,0.008,0.842,0.002,,557,,0.035,557,,0.035,0.009,85.51,0.0,,,,,0.0,0.002,0.339,0.002,2.15,1.314,0.0,23,0.008,0.408,0.007,1.03,,0.005,0.5,0.003,,0.133,98.0,0.001,,,,0.975,249,6.7,1.252,4.49,0.136,0.009,,,77.0,133.0,0.002,0.247,,89.0,0.688,0.006,24.0,,,,0.664,0.788,179,0.0,85.4,0.919,0.0,85.4,0.919,0.0,0.003,,0.0,19,1.114,0.961,,1.243,1.313,,0.005,0.5,0.741,25.0,1.142,0.628,,0.008,0.116,0.044,0.0,,,,,,,
337,"""05743""","Turkey, retail parts, thigh, meat and skin, cooked, roasted",85.0,3.0 oz,2.516,2.507,,0.0,0.040,1.631,0.0,0.022,7,,,,2.031,,,,,,0.0,3.045,1.872,0.012,,0.015,0.0,,2,,,,,,,12,,0,0.241,20.36,0.0,5.479,0.076,0.021,0.626,0.141,,0.017,7,0.009,0.017,7,0.009,0.86,,,650,,0.080,650,,0.080,,,,,,,,,,0.252,0.003,1.42,3.054,0.0,12,0.024,0.377,0.008,0.94,,0.010,0.3,0.004,,,,,,,,2.213,232,5.9,1.044,8.07,0.338,,,,39.0,156.0,0.004,0.24,,99.0,0.673,0.011,23.2,0.0,0.005,7,0.706,1.725,159,0.0,82.3,0.844,0.0,82.3,0.844,0.35,,,0.0,11,,,,,1.295,,0.005,0.3,0.750,18.0,2.636,0.601,,,,,0.0,,,,,,,
338,"""05742""","Turkey, retail parts, thigh, meat and skin, raw",113.0,4.0 oz,2.696,2.773,,0.0,0.060,1.716,0.0,0.021,7,0.158,0.18,0.765,2.136,0.001,,,,,0.0,3.225,1.981,0.014,,0.016,0.0,0.001,8,,,,,,,33,,0,0.217,22.08,0.0,6.327,0.086,0.023,0.653,0.163,,0.019,,0.009,0.019,,0.009,0.907,0.005,,759,0.092,0.089,759,0.092,0.089,0.027,80.55,0.0,,,,0.006,0.0,0.014,0.303,0.003,2.41,3.383,0.0,33,0.026,0.473,0.009,1.06,,0.009,0.6,0.003,,0.372,85.0,0.0,,,,2.437,270,6.0,1.191,10.35,0.377,0.027,,,110.0,182.0,0.003,0.249,,94.0,0.705,0.011,22.4,,,,0.742,1.860,182,0.0,79.0,0.897,0.0,79.0,0.897,0.0,0.008,,0.0,24,2.839,2.391,,1.332,1.402,,0.007,0.6,0.796,23.0,2.918,0.628,,0.008,0.104,0.12,0.0,,,,,,,
339,"""05722""","Turkey, retail parts, thigh, meat only, cooked, roasted",85.0,3.0 oz,1.717,1.632,,0.0,0.043,1.769,0.0,0.020,7,0.081,0.06,0.774,2.202,0.002,,,,,0.0,3.278,2.017,0.008,,0.011,0.0,0.002,1,,,,,,,5,,0,0.153,21.37,0.0,5.868,0.080,0.014,0.454,0.083,,0.012,7,0.007,0.012,7,0.007,0.93,0.003,,564,0.057,0.052,564,0.057,0.052,0.019,56.93,0.0,,,,0.004,0.0,0.008,0.275,0.003,1.39,1.964,0.0,5,0.016,0.411,0.006,1.0,,0.009,0.3,0.004,,0.212,88.0,0.001,,,,1.411,252,6.4,1.032,5.31,0.217,0.019,,,16.0,135.0,0.004,0.264,,99.0,0.734,0.008,24.9,0.0,0.005,7,0.767,1.151,170,0.0,88.2,0.904,0.0,88.2,0.904,0.39,0.008,,0.0,8,1.647,1.383,,1.020,1.36,,0.004,0.3,0.805,20.0,1.692,0.655,,0.004,0.093,0.076,0.0,,,,,,,
340,"""05717""","Turkey, retail parts, thigh, meat only, raw",113.0,4.0 oz,0.884,0.816,,0.0,0.067,1.927,0.0,0.019,8,0.033,0.2,0.843,2.399,0.000,,,,,0.0,3.572,2.198,0.003,,0.007,0.0,,7,,,,,,,21,,0,,,,6.987,0.094,0.007,0.263,0.034,,0.006,,0.005,0.006,,0.005,1.014,0.001,,547,0.027,0.025,547,0.027,0.025,0.008,85.45,0.0,,,,0.001,0.0,0.005,0.347,0.002,2.45,0.846,0.0,21,0.008,0.545,0.007,1.16,,0.006,0.6,0.003,,0.095,85.0,0.0,,,,0.644,304,6.7,1.124,4.17,0.095,0.008,,,71.0,131.0,0.002,0.287,,88.0,0.799,0.003,24.3,,,,0.835,0.559,200,0.0,85.8,0.985,0.0,85.8,0.985,0.0,0.006,,0.0,23,0.702,0.633,,1.469,1.481,,0.005,0.6,0.877,25.0,0.723,0.713,,0.005,0.09,0.035,0.0,,,,,,,
341,"""05735""","Turkey, retail parts, wing, meat and skin, cooked, roasted",85.0,3.0 oz,3.108,3.261,,0.0,0.031,1.854,0.0,0.021,8,0.173,0.14,0.832,2.278,0.002,,0.0,0.105,0.054,0.0,3.500,2.146,0.017,,0.019,,0.002,0,,,,,,,20,,0,,,,7.545,0.060,0.030,0.76,0.179,,0.02,8,0.014,0.02,8,0.014,0.966,0.006,,836,0.116,0.109,836,0.116,0.109,0.032,48.74,0.0,0.02,1.529,12.0,0.009,0.0,0.017,0.174,0.004,1.16,4.05,0.0,20,0.031,0.501,0.008,0.94,0.00,0.005,0.7,0.004,,0.414,90.0,0.001,,,,2.912,183,2.9,1.389,11.3,0.422,0.032,,,68.0,200.0,0.002,0.267,,98.0,0.76,0.012,24.1,0.0,0.006,8,0.798,2.133,163,0.0,65.5,0.989,0.0,65.5,0.989,0.11,0.003,,0.0,29,3.425,2.861,,0.660,1.55,,0.005,0.7,0.873,20.0,3.529,0.683,,0.012,0.094,0.149,0.0,,,0.02,0.629,0.000,,
342,"""05734""","Turkey, retail parts, wing, meat and skin, raw",85.0,3.0 oz,3.017,3.155,0.00,0.03,0.028,1.251,0.0,0.015,5,0.173,0.09,0.563,1.536,0.002,,0.0,0.114,0.054,0.0,2.366,1.451,0.017,,0.018,,0.002,0,,,,,,,26,,0,0.235,16.6,0.0,4.769,0.042,0.029,0.723,0.178,0.00,0.018,5,0.013,0.018,5,0.013,0.651,0.006,0.00,719,0.123,0.113,719,0.123,0.113,0.036,56.76,0.0,0.0,1.059,7.0,0.008,0.0,0.017,0.103,0.004,0.77,3.945,0.0,26,0.038,0.457,0.007,0.69,0.00,0.003,0.4,0.003,,0.383,57.0,0.001,,0.009,0.0,2.841,163,,0.955,11.72,0.390,0.036,,0.03,85.0,172.0,0.002,0.179,0.02,71.0,0.513,0.011,15.3,0.0,0.006,5,0.539,2.066,118,0.0,39.2,0.670,0.0,39.2,0.670,0.04,0.002,,0.0,16,3.348,2.783,,0.530,1.054,,0.007,0.4,0.591,14.0,3.462,0.462,,0.011,0.07,0.159,0.0,,,0.01,0.425,0.002,0.0,0.022
343,"""05713""","Turkey, retail parts, wing, meat only, cooked, roasted",85.0,3.0 oz,1.153,1.212,,0.0,0.033,2.122,0.0,0.017,8,0.059,0.14,0.928,2.643,0.001,,,,,0.0,3.935,2.421,0.006,,0.009,,0.001,0,,,,,,,7,,0,,,,7.2,0.050,0.010,0.31,0.06,,0.009,8,0.005,0.009,8,0.005,1.116,0.003,,606,0.039,0.034,606,0.039,0.034,0.009,54.43,0.0,,,,0.003,0.0,0.007,0.153,0.003,1.06,1.428,0.0,7,0.004,0.556,0.005,0.89,,0.005,0.6,0.003,,0.162,88.0,0.002,,,,1.032,176,2.8,1.238,4.68,0.166,0.009,,,21.0,144.0,0.002,0.316,,82.0,0.881,0.005,26.0,0.0,0.003,8,0.92,0.768,153,0.0,66.4,1.085,0.0,66.4,1.085,0.0,0.004,,0.0,24,1.190,1.017,,0.625,1.632,,0.004,0.6,0.966,18.0,1.22,0.786,,0.004,0.073,0.048,0.0,,,,,,,
344,"""05712""","Turkey, retail parts, wing, meat only, raw",113.0,4.0 oz,0.518,0.533,,0.0,0.043,2.103,0.0,0.016,8,0.021,0.12,0.920,2.618,0.001,,,,,0.0,3.897,2.398,0.002,,0.005,,0.001,0,,,,,,,6,,0,,,,7.206,0.053,0.005,0.159,0.023,,0.003,,0.005,0.003,,0.005,1.106,0.001,,531,0.017,0.012,531,0.017,0.012,0.005,84.81,0.0,,,,0.001,0.0,0.003,0.144,0.002,1.04,0.54,0.0,6,0.002,0.797,0.005,1.06,,0.003,0.2,0.002,,0.058,78.0,0.002,,,,0.408,251,,1.227,2.81,0.059,0.005,,,19.0,127.0,0.002,0.313,,75.0,0.872,0.003,24.4,,,,0.911,0.319,166,0.0,57.0,1.076,0.0,57.0,1.076,0.0,0.002,,0.0,8,0.450,0.4,,0.768,1.617,,0.005,0.2,0.957,21.0,0.463,0.779,,0.005,0.063,0.023,0.0,,,,,,,
345,"""05698""","Turkey, skin from whole (light and dark), with added solution, raw",113.0,4.0 oz,11.786,12.272,0.00,0.11,0.018,0.651,0.0,0.032,5,0.69,0.1,0.349,0.721,0.006,,0.0,0.460,0.209,0.0,1.396,0.837,0.069,,0.067,,0.006,0,,,,,,,96,,0,1.006,13.89,0.0,3.684,0.052,0.115,2.745,0.714,0.00,0.069,,0.046,0.069,,0.046,0.314,0.024,0.00,1802,0.488,0.458,1802,0.488,0.458,0.141,56.5,0.0,0.01,1.802,15.0,0.029,0.0,0.068,0.107,0.014,0.99,15.716,0.0,96,0.157,0.181,0.018,0.78,0.01,0.006,1.2,0.006,,1.514,156.0,0.0,,0.020,0.0,11.273,121,2.4,1.292,41.58,1.542,0.141,,0.11,321.0,431.0,0.002,0.07,0.07,106.0,0.244,0.042,11.4,,,,0.268,8.152,112,0.0,39.3,0.453,0.0,39.3,0.453,0.24,0.000,,0.0,52,13.357,11.041,,0.559,0.872,,0.020,1.2,0.384,10.0,13.817,0.233,,0.04,0.157,0.629,0.0,,,0.05,0.233,0.005,0.0,0.090
346,"""05699""","Turkey, skin from whole, (light and dark), with added solution, roasted",28.35,1.0 oz,3.219,3.375,,0.0,0.007,0.295,0.0,0.011,2,0.186,0.04,0.158,0.326,0.002,,0.0,0.118,0.057,0.0,0.631,0.379,,,0.018,,0.001,0,,,,,,,22,,0,,,,2.068,0.019,0.031,0.755,0.192,,0.018,2,0.014,0.018,2,0.014,0.142,0.006,,536,0.126,0.120,536,0.126,0.120,0.035,10.47,0.0,0.02,0.815,7.0,0.008,0.0,0.018,0.067,0.003,0.45,4.279,0.0,22,0.039,0.082,0.005,0.39,0.00,0.002,0.4,0.002,,0.419,66.0,0.0,,,,3.071,75,1.1,0.584,11.43,0.427,0.035,,,74.0,128.0,0.001,0.031,,41.0,0.111,0.011,6.0,0.0,0.007,2,0.121,2.235,69,0.0,20.9,0.205,0.0,20.9,0.205,0.0,,,0.0,15,3.638,3.014,,0.261,0.395,,0.003,0.4,0.174,8.0,3.756,0.105,,0.012,0.054,0.161,0.0,,,0.02,0.105,0.000,,
347,"""05715""","Turkey, skin, from retail parts, from dark meat, cooked, roasted",85.0,3.0 oz,8.656,9.175,,0.0,0.039,0.887,0.0,0.031,7,0.569,0.11,0.494,1.09,0.004,,,,,0.0,1.969,1.185,0.048,,0.047,0.0,0.004,6,,,,,,,50,,0,,,,4.59,0.048,0.077,1.952,0.587,,0.064,,0.023,0.064,,0.023,0.502,0.019,,1470,0.308,0.305,1470,0.308,0.305,0.082,33.51,0.0,,,,0.022,0.0,0.044,0.2,0.009,1.57,11.66,0.0,50,0.089,0.244,0.017,0.98,,0.020,0.7,0.007,,1.25,90.0,0.002,,,,8.293,191,3.3,1.953,29.78,1.272,0.082,,,168.0,352.0,0.006,0.08,,118.0,0.32,0.031,17.2,,,,0.377,6.112,196,0.0,64.4,0.603,0.0,64.4,0.603,0.0,0.015,,0.0,26,9.829,8.141,,0.833,1.307,,0.014,0.7,0.515,20.0,10.099,0.276,,0.019,0.149,0.39,0.0,,,,,,,
348,"""05714""","Turkey, skin, from retail parts, from dark meat, raw",113.0,4.0 oz,11.544,12.328,,0.0,0.029,0.688,0.0,0.034,6,0.77,0.09,0.383,0.845,0.005,,,,,0.0,1.529,0.920,0.066,,0.061,0.0,0.006,10,,,,,,,89,,0,1.277,16.22,0.0,3.102,0.046,0.103,2.555,0.793,,0.087,,0.032,0.087,,0.032,0.39,0.024,,1796,0.407,0.406,1796,0.407,0.406,0.123,56.59,0.0,,,,0.031,0.0,0.06,0.09,0.009,2.2,15.766,0.0,89,0.113,0.129,0.019,0.55,,0.023,0.8,0.008,,1.723,88.0,0.0,,,,11.195,105,2.8,1.516,40.49,1.754,0.123,,,297.0,429.0,0.006,0.062,,125.0,0.249,0.046,12.7,,,,0.293,8.214,90,0.0,46.0,0.468,0.0,46.0,0.468,0.0,0.018,,0.0,34,13.273,10.981,,0.667,1.015,,0.017,0.8,0.400,8.0,13.631,0.215,,0.026,0.165,0.53,0.0,,,,,,,
349,"""05740""","Turkey, thigh, from whole bird, meat only, raw",113.0,4.0 oz,0.772,0.693,0.00,0.11,0.070,1.667,0.0,,,,,,1.984,,,0.0,,0.011,,,,,,,,,0,,,,,,,15,,0,,,,6.436,0.104,,0.215,0.032,0.00,,,,,,,0.873,,0.00,510,,0.027,510,,0.027,,,,0.03,1.026,12.0,,,,0.288,0.001,2.32,0.854,0.0,15,0.011,0.497,,1.16,0.01,0.000,0.3,,,,,,,0.003,0.0,0.592,255,8.8,1.299,2.83,0.078,,,,49.0,122.0,,0.257,0.06,89.0,0.714,,25.3,,,,0.689,0.495,199,0.0,78.6,0.953,0.0,78.6,0.953,0.17,,,0.0,15,,,,,1.362,,0.002,0.3,0.768,28.0,0.756,0.652,,,,,0.0,,,0.01,0.628,0.000,0.0,
350,"""05741""","Turkey, thigh, from whole bird, meat only, roasted",85.0,3.0 oz,1.536,1.413,,0.0,0.051,1.633,0.0,0.014,8,0.061,0.06,0.759,1.944,0.000,,0.0,0.052,0.022,0.0,3.194,1.884,0.007,,0.01,,,0,,,,,,,4,,0,,,,5.682,0.108,0.014,0.429,0.064,,0.007,8,0.008,0.007,8,0.008,0.856,0.003,,587,0.055,0.052,587,0.055,0.052,0.013,55.45,0.0,0.03,1.005,14.0,0.003,0.0,0.009,0.319,0.010,1.4,1.752,0.0,4,0.018,0.372,0.003,0.95,0.03,0.000,0.3,0.000,,0.155,88.0,0.0,,,,1.221,193,5.5,1.272,5.13,0.159,0.013,,,15.0,140.0,0.000,0.251,,109.0,0.7,0.005,26.7,0.0,0.014,8,0.675,1.001,180,0.0,81.4,0.933,0.0,81.4,0.933,0.0,,,0.0,8,1.505,1.199,,0.863,1.334,,0.005,0.3,0.753,23.0,1.557,0.638,,0.008,0.074,0.068,0.0,,,0.04,0.616,0.000,,
351,"""05726""","Turkey, thigh, from whole bird, meat only, with added solution, raw",113.0,4.0 oz,1.27,1.140,0.00,0.11,0.068,1.509,0.0,0.016,7,0.05,0.14,0.702,1.797,0.000,,0.0,0.044,0.018,0.0,2.953,1.740,0.006,,0.008,,,0,,,,,,,15,,0,0.169,21.78,0.0,6.492,0.120,0.012,0.354,0.051,0.00,0.006,,0.010,0.006,,0.010,0.791,0.002,0.00,542,0.047,0.044,542,0.047,0.044,0.011,85.72,0.0,0.03,0.929,17.0,0.003,0.0,0.007,0.279,0.002,2.32,1.406,0.0,15,0.019,0.48,0.006,1.34,0.01,0.000,0.3,0.003,,0.124,189.0,0.0,,0.006,0.0,0.974,255,7.9,1.176,4.66,0.128,0.011,,0.11,49.0,130.0,0.003,0.232,0.06,89.0,0.646,0.006,25.3,,,,0.624,0.815,216,0.0,71.2,0.862,0.0,71.2,0.862,0.17,0.000,,0.0,15,1.200,0.957,,1.057,1.233,,0.003,0.3,0.696,24.0,1.244,0.590,,0.01,0.068,0.059,0.0,,,0.01,0.570,0.000,0.0,0.006
352,"""05728""","Turkey, thigh, from whole bird, meat only, with added solution, roasted",85.0,3.0 oz,1.536,1.413,,0.0,0.048,1.538,0.0,0.014,7,0.061,0.06,0.716,1.831,0.000,,0.0,0.052,0.022,0.0,3.009,1.774,0.007,,0.01,,,0,,,,,,,4,,0,,,,5.803,0.109,0.014,0.429,0.064,,0.007,7,0.008,0.007,7,0.008,0.806,0.003,,564,0.055,0.052,564,0.055,0.052,0.013,56.82,0.0,0.03,0.947,14.0,0.003,0.0,0.009,0.285,0.010,1.4,1.752,0.0,4,0.018,0.37,0.003,1.05,0.03,0.000,0.3,0.000,,0.155,171.0,0.0,,,,1.221,193,5.3,1.198,5.1,0.159,0.013,,,15.0,134.0,0.000,0.236,,89.0,0.659,0.005,26.7,0.0,0.014,7,0.636,1.001,177,0.0,76.8,0.879,0.0,76.8,0.879,0.0,,,0.0,8,1.505,1.199,,0.863,1.256,,0.005,0.3,0.709,20.0,1.557,0.602,,0.008,0.074,0.068,0.0,,,0.04,0.580,0.000,,
353,"""05216""","Turkey, whole, back, meat only, cooked, roasted",85.0,3.0 oz,1.536,1.413,,0.0,0.051,1.633,0.0,0.014,8,0.061,0.06,0.759,1.944,0.000,,0.0,0.052,0.022,0.0,3.194,1.884,0.007,,0.01,,,0,,,,,,,4,,0,,,,5.682,0.108,0.014,0.429,0.064,,0.007,8,0.008,0.007,8,0.008,0.856,0.003,,615,0.055,0.052,615,0.055,0.052,0.013,55.45,0.0,0.03,1.005,14.0,0.003,0.0,0.009,0.319,0.010,1.4,1.752,0.0,4,0.018,0.372,0.003,0.95,0.03,0.000,0.3,0.000,,0.155,88.0,0.0,,,,1.221,193,5.5,1.272,5.13,0.159,0.013,,,15.0,147.0,0.000,0.251,,109.0,0.7,0.005,26.7,0.0,0.014,8,0.675,1.001,180,0.0,81.4,0.933,0.0,81.4,0.933,0.0,,,0.0,8,1.505,1.199,,0.863,1.334,,0.005,0.3,0.753,23.0,1.557,0.638,,0.008,0.074,0.068,0.0,,,0.04,0.616,0.000,,
354,"""05220""","Turkey, whole, breast, meat only, cooked, roasted",85.0,3.0 oz,0.504,0.449,,0.0,0.030,1.589,0.0,0.009,8,0.017,0.05,0.739,1.891,0.000,,0.0,0.017,0.007,0.0,3.108,1.833,0.003,,0.005,,,0,,,,,,,3,,0,,,,9.988,0.054,0.004,0.154,0.017,,0.002,8,0.004,0.002,8,0.004,0.832,0.001,,524,0.018,0.015,524,0.018,0.015,0.003,57.7,0.0,0.03,0.978,8.0,0.001,0.0,0.003,0.174,0.003,0.33,0.532,0.0,3,0.004,0.686,0.001,1.04,0.01,0.000,0.3,0.000,,0.047,84.0,0.0,,,,0.366,212,5.2,1.238,1.77,0.048,0.003,,,9.0,125.0,0.000,0.244,,68.0,0.681,0.002,25.7,0.0,0.009,8,0.657,0.316,196,0.0,71.7,0.908,0.0,71.7,0.908,0.0,,,0.0,8,0.456,0.362,,0.765,1.298,,0.003,0.3,0.733,27.0,0.473,0.621,0.0,0.004,0.037,0.02,0.0,,,0.03,0.599,0.000,,
355,"""05219""","Turkey, whole, breast, meat only, raw",113.0,4.0 oz,0.327,0.292,0.00,0.06,0.047,1.853,0.0,0.010,8,0.01,0.07,0.862,2.206,0.000,,0.0,0.011,0.003,0.0,3.626,2.138,0.001,,0.003,,,0,,,,,,,7,,0,0.124,26.74,0.0,11.214,0.079,0.003,0.105,0.01,0.00,0.001,8,0.006,0.001,8,0.006,0.971,,0.00,541,0.011,0.005,541,0.011,0.005,0.003,84.63,0.0,0.01,1.141,12.0,,0.0,0.002,0.164,0.000,0.71,0.298,0.0,7,0.003,0.919,0.002,1.18,0.00,,0.1,0.000,,0.026,128.0,0.0,,0.003,0.0,0.226,273,2.8,1.444,1.67,0.026,0.003,,0.06,23.0,129.0,0.001,0.285,0.10,64.0,0.794,0.002,25.7,0.0,0.012,8,0.766,0.200,227,0.0,69.3,1.059,0.0,69.3,1.059,0.16,0.000,,0.0,6,0.255,0.221,,0.876,1.514,,0.005,0.1,0.854,32.0,0.266,0.724,,0.006,0.032,0.015,0.0,,,0.0,0.699,,0.0,
356,"""05188""","Turkey, whole, dark meat, cooked, roasted",85.0,3.0 oz,1.536,1.413,,0.0,0.051,1.633,0.0,0.014,8,0.061,0.06,0.759,1.944,0.000,,0.0,0.052,0.022,0.0,3.194,1.884,0.007,,0.01,,,0,,,,,,,4,,0,,,,5.682,0.108,0.014,0.429,0.064,,0.007,8,0.008,0.007,8,0.008,0.856,0.003,,615,0.055,0.052,615,0.055,0.052,0.013,55.45,0.0,0.03,1.005,14.0,0.003,0.0,0.009,0.319,0.010,1.4,1.752,0.0,4,0.018,0.372,0.003,0.95,0.03,0.000,0.3,0.000,,0.155,88.0,0.0,,,,1.221,193,,1.272,5.13,0.159,0.013,,,15.0,147.0,0.000,0.251,,109.0,0.7,0.005,26.7,0.0,0.014,8,0.675,1.001,180,0.0,81.4,0.933,0.0,81.4,0.933,0.0,,,0.0,8,1.505,1.199,,0.863,1.334,,0.005,0.3,0.753,23.0,1.557,0.638,0.0,0.008,0.074,0.068,0.0,,,0.04,0.616,0.000,,
