,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
193,"""28309""","Cookies, coconut macaroon",36.0,2.0 cookie 1 serving,7.236,0.292,,16.26,0.007,,0.046,,1,,,,,,,,,,,,,,,,1.8,,0,,,,,,,,,0,,,,0.079,0.097,,0.427,0.017,,,,,,,,,,,693,,1.423,,,,,,,,,,,,,0.022,,0.00,0.580,0.4,0,3.603,0.035,,0.62,,0.000,,,,,,,,,,0.274,44,,,,,,,,0,166.0,,,,,,,,0,,1.0,,,,0.00,3.3,,0.00,3.3,,22.04,,,0.0,,,,,,,,,0.0,,10.0,0.578,,,,,,0.0,,,,,,,
194,"""18170""","Cookies, fig bars",28.35,1.0 oz,0.318,0.786,,13.14,0.045,0.064,0.000,,3,,,,0.04,,,,,,,,,,,,1.3,,2,,,,,,,3,,0,,,,0.531,0.042,,0.101,0.052,,,,,,,,0.032,,,413,,0.004,,,,,,,,,,,,,0.062,0.000,0.03,0.851,1.6,3,0.000,0.021,,0.45,,0.000,,,,,,,,,,0.732,59,,0.098,2.07,0.008,,,,9,99.0,,0.013,,0,0.035,,0.9,7,0.097,10.0,0.037,0.212,18.0,0.00,4.1,0.054,0.00,4.1,0.054,20.1,,,0.0,,,,,,0.034,,0.000,0.0,0.044,8.0,0.841,0.019,,,,,0.0,,0.1,,,,,
195,"""18171""","Cookies, fortune",28.35,1.0 oz,0.19,0.132,,12.88,0.052,0.084,0.000,,3,,,,0.045,,,,,,,,,,,,0.5,,1,,,,,,,0,,0,,,,0.522,0.017,,0.078,0.007,,,,,,,,0.035,,,448,,0.003,,,,,,,,,,,,,0.037,0.000,0.00,0.381,0.3,0,0.000,0.004,,0.26,,0.000,,,,,,,,,,0.124,12,,0.13,0.77,0.002,,,,1,107.0,,0.017,,1,0.035,,0.8,16,0.054,19.0,0.047,0.107,10.0,0.00,1.7,0.065,0.00,1.7,0.065,23.81,,,0.0,,,,,,0.048,,0.000,0.0,0.054,2.0,0.379,0.025,,,,,0.0,,,,,,,
196,"""18156""","Cookies, fudge, cake-type (includes trolley cakes)",28.35,1.0 oz,0.315,0.132,,,,,0.000,,3,,,,0.064,,,,,,,,,,,,0.8,,,,,,,,,0,,,,,,0.341,0.082,,0.155,0.004,,,,,,,,0.042,,,414,,0.001,,,,,,,,,,,,,0.055,,0.02,0.514,,0,0.000,0.009,,0.26,,,,,,,,,,,,0.128,39,,0.157,1.05,0.001,,,,1,99.0,,0.016,,0,0.037,,1.0,10,0.091,12.0,0.049,0.155,24.0,,,,,,,22.2,,,,,,,,,0.076,,0.000,,,,0.512,0.025,,,,,,,,,,,,
197,"""18172""","Cookies, gingersnaps",28.35,1.0 oz,0.695,0.389,,5.65,0.057,0.108,0.000,,2,,,,0.055,,,,,,,,,,,,0.6,,1,,,,,,,,,0,,,,0.917,0.086,,0.315,0.021,,,,,,,,0.044,,,494,,0.014,,,,,,,,,,,,,0.083,,0.00,1.521,0.7,0,0.001,0.028,,0.68,,0.000,,,,,,,,,,0.368,98,,0.174,2.78,0.001,,,,1,118.0,,0.023,,0,0.045,,1.4,23,0.441,25.0,0.06,0.363,24.0,0.00,2.5,0.083,0.00,2.5,0.083,21.8,,,0.0,,,,,,0.06,,0.001,0.0,0.070,14.0,1.52,0.032,,,,,0.0,,,,,,,
198,"""28332""","Cookies, gluten-free, chocolate sandwich, with creme filling",44.0,3.0 cookies,3.478,0.795,0.00,21.56,0.022,,,,0,0.021,1.02,,,,,,,,0.0,,,0.002,,0.000,1.1,0.000,1,,,,,,,0,,3,,,,0.172,0.115,0.007,0.418,0.025,0.44,0.001,0,,0.001,0,,,,,873,0.027,0.068,,,,0.017,1.25,0,,,,,0,0.004,0.033,0.001,0.00,2.702,11.3,0,0.013,0.000,0.006,0.47,,0.000,,,,0.011,121.0,0.000,,,0.0,0.768,69,,,,,0.017,,20.93,1,209.0,0.000,,,,,,,,0.227,0.0,,,,0.00,8.6,,0.00,8.6,,33.45,0.000,,0.0,,2.649,0.749,,0.066,,,,0.0,,18.0,2.676,,,0.000,0.002,0.044,83.0,,0.0,,,,0.0,0.003
199,"""28333""","Cookies, gluten-free, chocolate wafer",23.0,3.0 cookies,3.519,0.523,0.00,9.43,,,0.011,0.000,,0.026,,,,,,,,,0.0,,,0.003,,0.000,0.4,0.000,,,,,,,,,,,,,,,,,1.15,0.029,0.00,0.007,,0.000,0.007,,0.000,,,,521,0.015,0.098,,,,0.009,0.32,,,,,0.002,,0.009,,,,2.176,,,0.037,,0.008,0.31,,0.001,,,,0.021,28.0,0.014,0.00,0.000,,0.491,78,,,,,0.009,,8.53,,,,,,,,,,,,,,,,,,,,,,14.45,0.000,,,,,0.479,,0.099,,,,,,,2.134,,,0.000,0.001,0.023,,,,,,,0.9,0.003
200,"""28334""","Cookies, gluten-free, lemon wafer",30.0,3.0 cookies,3.15,0.801,0.00,12.69,0.013,,,,0,0.026,0.94,,,,,0.1,0.004,0.013,0.0,,,0.002,,0.001,0.0,0.002,,,,,,,,,,,,,,0.020,0.000,0.005,0.282,0.029,0.00,0.001,,0.002,0.001,,0.002,,,,647,0.004,0.068,,,,0.009,0.34,,0.35,,3.0,0.000,,0.003,0.022,0.001,,2.494,,,0.021,0.000,0.006,0.09,0.11,0.000,,,,0.009,33.0,0.000,0.00,,,0.767,11,,,,,0.009,,12.69,,,,,,,,,,,,,,,,,,,,,,22.32,0.000,,,,,0.757,,0.000,,,,,,,2.469,,,0.000,0.001,0.013,,,,1.44,,0.000,0.0,0.002
201,"""28335""","Cookies, gluten-free, vanilla sandwich, with creme filling",44.0,3.0 cookies,3.083,1.254,0.17,20.54,,,0.000,,,0.181,,,,,,,,,0.0,,,0.003,,0.001,0.2,0.000,,,,,,,,,,,,,,,,,0.315,0.189,0.39,0.000,,0.000,0.000,,0.000,,,,908,0.012,0.060,,,,0.014,0.73,,,,,0.000,,0.004,,,,3.630,,,0.011,,0.011,0.26,,0.002,,,,0.013,88.0,0.000,0.00,,,1.061,46,,,,,0.014,,19.98,,,,,,,,,,,,,,,,,,,,,,32.83,0.000,,,,,1.046,,,,,,,,,3.569,,,0.000,0.002,0.025,,,,,,,0.0,0.001
202,"""18174""","Cookies, graham crackers, chocolate-coated",27.0,3.0 pieces,4.644,1.323,,10.07,0.073,0.071,0.012,,3,,,,0.035,,,,,,0.0,0.286,0.059,0.000,,,0.6,,4,,,,,,0.000,1,,1,,,,0.459,0.052,0.000,0.19,0.014,,0.000,21,0.000,0.000,21,0.000,0.034,,,565,,0.920,,,,,,,,,,,,,0.041,0.000,0.03,0.729,1.7,1,2.630,0.017,0.000,0.38,,0.000,,,,,,,,,,1.217,72,,0.098,6.97,0.001,,,,2,135.0,,0.013,,0,0.032,0.000,3.0,10,0.125,14.0,0.038,0.495,23.0,0.00,6.0,0.049,0.00,6.0,0.049,18.03,,,0.0,0,,,,,0.042,,0.208,0.0,0.046,4.0,0.726,0.021,,,,,24.0,,0.0,,,,,
203,"""18173""","Cookies, graham crackers, plain or honey (includes cinnamon)",28.35,1.0 oz,0.463,1.527,0.28,7.04,0.075,,0.000,,5,0.17,0.43,,,,,0.4,0.011,0.010,0.0,,,0.001,,0.001,1.0,0.000,22,,,,,,,,,0,,,,1.258,0.048,0.003,0.132,0.176,0.29,0.000,40,,0.000,40,,,,,510,0.011,0.003,,,,0.005,0.96,0,1.7,,22.0,0.000,0,0.001,0.090,,0.00,0.711,4.1,0,0.001,0.044,0.009,0.47,0.44,0.000,,,,0.003,146.0,0.001,,,0.0,1.349,48,,,,,0.005,,6.47,1,122.0,0.000,,,,,,,20,0.289,26.0,,,,0.00,1.7,,0.00,1.7,,22.02,0.000,,0.0,,0.686,1.342,,0.119,,,,0.0,,11.0,0.697,,,0.000,0.001,0.016,0.0,,,0.0,,0.001,0.0,0.002
204,"""28302""","Cookies, graham crackers, plain or honey, lowfat",35.0,1.0 serving,0.0,1.178,,8.0,0.159,,0.000,,9,,,,,,,,,,0.0,,,,,0.000,2.0,,37,,,,,,,,,0,,,,1.336,0.069,0.000,0.0,0.073,,0.000,41,,0.000,41,,,,,566,,0.000,,,,,,,,,,,,,0.083,,0.00,0.601,0.9,0,0.000,0.055,,0.91,,0.000,,,,,,,,,,1.105,60,,,,,,,,1,135.0,0.000,,,,,,,19,,28.0,,,,0.00,4.3,,0.00,4.3,,27.29,,,0.0,,,,,,,,,0.0,,20.0,0.595,,,,,,0.0,,,,,,,
205,"""18175""","Cookies, ladyfingers, with lemon juice and rind",28.35,1.0 oz,0.87,0.403,,7.2,0.081,0.244,0.000,,10,,,,0.192,,,,,,,,,,,,0.3,,75,,,,,,,,,0,,,,0.596,0.027,,0.219,0.011,,,,,,,,0.132,,,433,,0.010,,,,,,,,,,,,,0.121,0.001,0.21,1.064,0.1,1,0.001,0.035,,0.31,,0.001,,,,,,,,,,0.342,32,,0.177,2.58,0.083,,,,14,103.0,,0.038,,63,0.116,,6.0,7,0.068,17.0,0.146,0.626,49.0,0.00,26.1,0.216,0.00,26.1,0.216,16.92,,,3.0,6,,,,,0.173,,0.001,0.2,0.164,3.0,0.97,0.070,,,,,0.0,,1.0,,,,,
206,"""18423""","Cookies, ladyfingers, without lemon juice and rind",28.35,1.0 oz,0.857,0.403,,,,,,,,,,,0.192,,,,,,,,,,,,0.3,,,,,,,,,47,,,,,,0.596,0.027,,0.219,0.011,,,,,,,,0.132,,,431,,0.010,,,,,,,,,,,,,0.121,0.001,0.21,1.062,,47,0.001,0.035,,0.31,,0.001,,,,,,,,,,0.342,32,,0.177,2.58,0.083,,,,158,103.0,,0.038,,63,0.116,,,11,0.068,22.0,0.146,0.626,49.0,,,,,,,16.92,,,,,,,,,0.173,,0.001,,,,0.97,0.070,,,,,,,,,,,,
207,"""28351""","Cookies, Marie biscuit",28.0,5.0 cookie,1.481,0.468,,5.92,0.151,,0.004,,6,,,,,,,,,,,,,,,,1.0,,3,,,,,,,0,,0,,,,1.081,0.028,,0.056,0.033,,,,,,,,,,,475,,0.290,,,,,,,,,,,,,0.138,0.000,0.05,0.754,1.1,0,0.825,0.021,,0.57,,0.000,,,,,,,,,,0.435,86,,,,,,,,1,114.0,,,,,,,,27,,33.0,,,,0.00,7.6,,0.00,7.6,,19.75,,,0.0,,,,,,,,,0.0,,8.0,0.751,,,,,,0.0,,,,,,,
208,"""18176""","Cookies, marshmallow, chocolate-coated (includes marshmallow pies)",28.35,1.0 oz,1.339,0.551,,12.7,0.026,0.064,0.000,,1,,,,0.056,,,,,,,,,,,,0.6,,1,,,,,,,0,,1,,,,0.222,0.074,,0.638,0.027,,,,,,,,0.036,,,499,,0.024,,,,,,,,,,,,,0.059,0.000,0.05,2.649,2.0,0,0.000,0.018,,0.31,,0.000,,,,,,,,,,0.524,52,,0.125,4.79,0.001,,,,1,119.0,,0.01,,0,0.024,,1.2,6,0.081,7.0,0.036,0.671,27.0,0.00,3.9,0.049,0.00,3.9,0.049,19.19,,,0.0,,,,,,0.069,,0.000,0.0,0.048,10.0,2.648,0.017,,,,,45.0,,0.0,,,,,
209,"""28330""","Cookies, marshmallow, with rice cereal and chocolate chips",22.0,1.0 bar,2.5,0.390,,9.0,0.150,,0.004,,1,,,,,,,,,,0.0,,,,,0.000,0.0,,1,,,,,,0.000,9,,2,,,,1.200,0.095,0.002,0.568,0.032,,0.000,13,,0.000,13,,,,,400,,0.298,,,,,,,,,,,,,0.170,0.000,0.01,0.926,1.5,9,0.847,0.200,0.001,0.38,,0.000,,,,,,,,,,0.358,50,,,,,,,,41,96.0,0.000,,,,,,,7,,8.0,,,,0.00,1.8,,0.00,1.8,,13.92,,,0.0,8,,,,,,,,0.2,,11.0,0.922,,,,,,45.0,,0.0,,,,,
210,"""18177""","Cookies, molasses",28.35,1.0 oz,0.911,0.490,,4.99,0.101,0.107,0.000,,2,,,,0.055,,,,,,,,,,,,0.3,,1,,,,,,,,,0,,,,0.859,0.106,,0.42,0.025,,,,,,,,0.044,,,510,,0.018,,,,,,,,,,,,,0.075,,0.00,2.021,1.6,0,0.000,0.029,,0.57,,0.000,,,,,,,,,,0.465,98,,0.174,3.63,0.001,,,,0,122.0,,0.023,,0,0.045,,1.6,23,0.356,25.0,0.06,0.472,27.0,0.00,2.4,0.082,0.00,2.4,0.082,20.92,,,0.0,,,,,,0.06,,0.000,0.0,0.069,15.0,2.021,0.032,,,,,0.0,,,,,,,
211,"""28300""","Cookies, oatmeal sandwich, with creme filling",38.0,1.0 cookie 1 serving,1.986,2.825,,11.92,0.090,,0.000,,5,,,,,,,,,,0.0,,,,,0.000,1.0,,2,,,,,,,0,,0,,,,0.435,0.052,0.000,0.391,0.168,,0.000,21,,0.000,21,,,,,632,,0.032,,,,,,,,,,,,,0.042,0.000,0.00,1.721,2.1,0,0.002,0.017,0.000,0.52,,0.000,,,,,,,,,,2.657,52,,,,,,,,2,151.0,0.000,,,,,,,10,0.313,14.0,,,,0.00,3.3,,0.00,3.3,,21.14,,,0.0,0,,,,,,,,0.0,,13.0,1.708,,,,,,0.0,,,,,,,
212,"""18178""","Cookies, oatmeal, commercially prepared, regular",28.35,1.0 oz,1.281,0.721,,6.99,0.076,0.122,0.000,,2,,,,0.067,,,,,,,,,,,,0.8,,9,,,,,,,1,,0,,,,0.631,0.038,,0.576,0.037,,,,,,,,0.049,,,534,,0.024,,,,,,,,,,,,,0.065,,0.00,2.842,2.3,1,0.001,0.019,,0.4,,0.000,,,,,,,,,,0.684,40,,0.135,5.13,0.001,,,,5,128.0,,0.028,,0,0.057,,2.8,15,0.238,17.0,0.063,0.676,39.0,0.00,3.4,0.090,0.00,3.4,0.090,19.48,,,0.0,,,,,,0.103,,0.000,0.0,0.084,9.0,2.841,0.041,,,,,0.0,,0.1,,,,,
213,"""18179""","Cookies, oatmeal, commercially prepared, soft-type",28.35,1.0 oz,1.029,0.625,,,,,0.000,,2,,,,0.077,,,,,,,,,,,,0.8,,,,,,,,,1,,,,,,0.517,0.156,,0.448,0.031,,,,,,,,0.055,,,485,,0.019,,,,,,,,,,,,,0.065,0.000,0.00,2.265,,1,0.001,0.024,,0.68,,0.000,,,,,,,,,,0.593,38,,0.118,4.17,0.002,,,,9,116.0,,0.027,,1,0.06,,3.0,7,0.119,10.0,0.068,0.555,59.0,,,,,,,18.63,,,,,,,,,0.106,,0.000,,,,2.263,0.040,,,,,,,,,,,,
214,"""18200""","Cookies, oatmeal, commercially prepared, special dietary",28.35,1.0 oz,0.763,1.923,,8.97,0.130,0.096,0.000,,2,,,,0.052,,,,,,,,,,,,0.8,,14,,,,,,,,,0,,,,0.917,0.043,,0.246,0.132,,,,,,,,0.039,,,533,,0.005,,,,,,,,,,,,,0.060,,0.00,2.140,2.0,0,0.000,0.007,,0.2,,0.000,,,,,,,,,,1.787,50,,0.109,5.1,0.020,,,,2,127.0,,0.022,,0,0.045,,1.2,11,0.181,13.0,0.049,0.51,35.0,0.00,3.4,0.071,0.00,3.4,0.071,19.82,,,0.0,,,,,,0.079,,0.000,0.0,0.066,5.0,2.115,0.032,,,,,0.0,,0.1,,,,,
215,"""18180""","Cookies, oatmeal, dry mix",28.35,1.0 oz,1.348,0.792,,,,,0.000,,3,,,,0.074,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.369,0.057,,0.597,0.039,,,,,,,,0.052,,,548,,0.026,,,,,,,,,,,,,0.040,,0.00,2.996,,0,0.002,0.012,,0.48,,0.000,,,,,,,,,,0.753,52,,0.14,5.44,0.001,,,,8,131.0,,0.032,,0,0.064,,3.0,11,0.349,14.0,0.07,0.717,46.0,,,,,,,19.08,,,,,,,,,0.112,,0.000,,,,2.995,0.041,,,,,,,,,,,,
216,"""18377""","Cookies, oatmeal, prepared from recipe, without raisins",28.35,1.0 oz,1.015,1.584,,,,,0.000,,3,,,,0.078,,,,,,,,,,,,,,,,,,,,,41,,,,,,0.372,0.048,,0.346,0.068,,,,,,,,0.065,,,530,,0.013,,,,,,,,,,,,,0.049,0.000,0.03,2.174,,45,0.001,0.014,,0.68,,0.000,,,,,,,,,,1.512,52,,0.141,5.07,0.008,,,,215,127.0,,0.025,,10,0.065,,4.9,6,0.301,9.0,0.079,0.649,47.0,,,,,,,18.82,,,,,,,,,0.111,,0.000,,,,2.165,0.045,,,,,,,,,,,,
217,"""28349""","Cookies, oatmeal, reduced fat",25.0,1.0 cookie,1.022,0.567,,8.04,0.059,,0.000,,5,,,,,,,,,,0.0,,,,,0.000,4.0,,6,,,,,,,22,,0,,,,0.384,0.033,0.000,0.38,0.045,,0.000,19,,0.000,19,,,,,382,,0.004,,,,,,,,,,,,,0.101,0.000,0.02,0.833,2.8,23,0.001,0.011,0.000,0.47,,0.000,,,,,,,,,,0.521,68,,,,,,,,100,91.0,,,,,,,,8,,14.0,,,,0.00,3.3,,0.00,3.3,,16.16,,,0.0,,,,,,,,,0.0,,8.0,0.828,,,,,,0.0,,,,,,,
218,"""18182""","Cookies, oatmeal, refrigerated dough",28.35,1.0 oz,1.347,0.735,,,,,0.000,,3,,,,0.073,,,,,,,,,,,,0.7,,,,,,,,,0,,,,,,0.529,0.031,,0.605,0.036,,,,,,,,0.05,,,503,,0.026,,,,,,,,,,,,,0.042,0.000,0.01,2.986,,1,0.001,0.012,,0.37,,0.000,,,,,,,,,,0.697,42,,0.099,5.36,0.003,,,,20,120.0,,0.025,,7,0.055,,2.6,7,0.217,10.0,0.064,0.711,29.0,,,,,,,16.75,,,,,,,,,0.095,,0.000,,,,2.982,0.035,,,,,,,,,,,,
